essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
963	1	Dear Newspaper, I firmly believe that people do spend a lot of time on computers, alot of teens spend alot of time on computers, I also think this from my own experience and I surveyed @PERSON1's @NUM1 grade @CAPS4 class. I would first like to expand my idea of teens spend alot of time on the computer, some teens go on the internet and do homework or might check their emails others go on @CAPS1 for hours and got addicted, so they're not outside or doing sports. In my own experience I used to have a @CAPS1 and I woud be at it for the whole day and I woud miss out on hanging with my family and friends. So I deleted the account. But, I still feel addicted to the computer I'm always listening to music or chating with my friends or checking my emails like most people The things* And lastly else to @PERSON1's @NUM1 grade @CAPS4 class, @PERCENT1 of people a day on it, @PERCENT2 said that they spend @PERCENT3 of people. That they now go on the computer. These that just one @NUM1 grade class most students are addicted to it.* no matter what age. This is why I believe that people do spend to much time or the. Many students go on @CAPS1 for hours at a time and in my own experience I have been addicted to the comp. and @PERSON1's @NUM1 grade @CAPS4 class when I surveyed them there ans a very high percentage of people that said they were addicted to the computer. So parents please tell your children if they need to spend less time on the computer.	4	4		8																					
999	1	Dear Newspaper, @CAPS1 your life without computers. Writing articles on a typewriter or by hand would surely be a hassle. The question of whether or not computers are beneficial to society has risen in the media, where they argue that people spend less time exercising interacting with nature, and less time with their family. However, computers are a great step forward in modern science and are beneficial to communities. Computers have drastically helped out educationally at school, not to mention the easier way of connecting with friends and family. Also computers have so many different forms of entertainment. Computers are great step forward and are completely beneficial to our society. Firstly, computers have helped academically in our schools and at home. I can't even @CAPS1 the hassle of coming home with thee assignment or writing two essays, only to have to write it by hand! Wanting to get it over with would only cause me to rush, resulting in a bad grade. Also, think of the handwriting factor. Most kids in my school don't have good handwriting, and I am assuming that teachers have a hard time grading something they can't read. With programs such as @ORGANIZATION1 @CAPS2, you are given the option of different fonts, colors, bolding, pictures, symbols, and so on. Another way computers have helped academically is in schools. More and more teachers are using computers to help us learn. Tests are taken on computers, websites to help us research are visited, and other @ORGANIZATION1 program such as powerpoint can be used for a project. Computers help a lot in school, while helping us learn so much more. Computers also help with keeping in touch with friends and family. The days of short letters are replaced with long emails with pictures attached, sent in a matter of seconds whizzing through the internet only to arrive on your friend's screen. People can save money by not having pictures developed but instead having them stored on their computer, ready to print onto boand paper. There adveances in communication through computers that have been made. Things such as cideo chat (vchat) where you can literally see and talk to the other person, or just audio chat where you can talk to the person, have been made. Such easy ways of communication motivate people to speak to family and friends and stay in touch. Computers have made a positive impact on community by havinf simple ways to talk to your loved ones. Computers can alos provide a fun source of entertainment on the web. Websites have been created where you can play games, find people from your past, or maybe just look out funny videos. Anything you type into your toolbar instantly transforms into a page of links websites where you con find details on your topic, or relative things one fun website is that of 'youtube'. This website lets people upload videos. The possibility are endless on the web. Another fun website is '@CAPS3'. This website is where you can 'friend' people you know from the past and interact with them. You can post viedos, write messages and such. As you can see, entertainment is everywhere on the web. The time is now to understand the full benefits of computers. Computers are a benefit to modern day society because they help academically, encourage you to stay in touch with family and friend, and provide entertainment. We should all understand that computers are a huge advance in science, and they are a great help, and also fun! 	6	6		12																					
1041	1	I think that people shouldnt use the computer's that much because it make's you want to be on it and on it day. Like yea you can play games on it and talk to people like other people you use of lec see I can understand that but the other people around you like that live's with you people that on the computer all day can spend time with there family and friends and to other places then going to look at them on the computer's I mean like to see other people that you see on the computer like chat or like webcam on the computer, you can maybe go see in a other state and go visited them. then being on the computer people that always on the computer should get out because there never going to do things is they are always on the computer, like when @CAPS1 on the computer @CAPS1 on it for a hour are so the I do things with family and friends, but not all the time that @CAPS1 on it, like i understand if you work on the computer at work and then finishing things at home for your work, but once in a you get to spend some time with family and friends, not @CAPS4 be on it all the time. Some people @CAPS4 come home and @CAPS4 go on the computer and that how people get lazy the start getting fat because they @CAPS4 go on the it and maybe stop to eat and back on the computer, then when they get off of it they will eb all tierd and stuff not feeling like going anywere @CAPS4 to sleep or like if they had sometimes to do after they would be all lazy an not wanted to do anything at all, that why people should get out more and do thing withe there family and friends to have fun withe there like.	3	3		6																					
1042	1	Dear @ORGANIZATION1, I took a poll of @NUM1 people and @PERCENT1 of them agree computers have a positive effect on people. Computers can help people talk to someone in a far away place, teach people hand-eye coordination, and give the ability to learn about people or places. Using computers is a great way to keep in touch with someone. For example, my grandparents live in @LOCATION2. Some of the ways I keep in touch with them are e-mailing, video chating, and instant messaging. Some other good things about talking to people online is if you're talking to many people at once or if your parents are on the phone. Another good thing about computers is they are good at teaching people hand-eye coordination. The ways of teaching this are typing, and clicking on something, @CAPS1 people, when they type, look at the keyboard. But, with pratice, they will advance to looking at the computer screen while typing. To click on something, you need to move the mouse while still looking at the screen. That, believe it or not, is hand-eye coordination. One last reason computers are good at helping people is it a student needs to look up a place or person for a school report, they can very easily go to google.com and type in who or what they are looking for. Another option is , say someone is going on a vacition to @LOCATION1 and they know nothing about it. They can go on the internet and get information on @LOCATION1 with just a couple clicks of the mouse. Finally, say someone wants to learn about @ORGANIZATION2 @ORGANIZATION2 for fun: They type @ORGANIZATION2 in look at all the websites, choose the best one, and start reading. In conclusion, I deffinately think computers have a positive effect on people for the reasons I have stated. People can talk to someone online, computers can teach hand-eye coordination, and finially, people can look a person or place up using the internet. This is my opinion on computers, I hope you agree.	4	4		8																					
1049	1	"Dear edditer of my local newspaper In my opinion computers have a positive effect on people. I support the advances in technology. I believe @CAPS1 is a positive thing because @CAPS1 teaches hand-eye coordination, gives people the ability to learn about far away places and people, and even allows us to talk online with others. In the following poragraphs I will share with you my opinions and why they are the right opinions for all to believe in. Firstly hand-eye coordination plays a big part in our lives, many of us do sports. Now sports isn't just about being the best @CAPS1's about getting better and doing your best. Sports take alot of practice, and are way is computer games though I bet you didn't know @CAPS1, these games help you develope hand-eye coordination. Defeating these monsters and such really helps you in sports. Catching and throwing is a big part in alot of sports and thats all hand-eye coordination, and where do you think you get @CAPS1 from practice and computer games. So next time your on the computer play som games and that will be like practicing for sports and will help you devolop the hand-eye coordination you need to suceed in a sport. Secondly, @CAPS2 in favor for computer use is because @CAPS1 gives us the oppurtunity to learn about places and people from all around the world. Think about @CAPS1 before computers if you want to know something you might have to locate all around for a book that tells you @CAPS1, @CAPS1 could take, now you type what you want to know or google and bing theres your answer. This ability to quickly find what your looking for allows you more freedom to learn and spend other precious time doing other things you want to do then take the to locate and read the right book. As you can see this is a ability and can be a big help when you need to know something fast. So help you yourself and use computers make life easyer. Thirdly computers are a way to communicate they can let you talk to people all around the, when you might and usaly be able do. This is a great way to stay in contact wen people move, go away on a buisness trip go on vacation, or even to meet new people. Say you cany get a hold of someone because there phone is off and its important you talk to them you could email them or if there online and ahave @CAPS3.M. you could @CAPS2(instant message) them. This would save you the hessle of having to keep calling him. Also if you want to see what there doing or where they are you could us a webcome and see them instead of just talking to them. As this paragraph shows internet and computers open more then ever before. As the I wrote above, I showed not even a fraction of what computers are good for. My reasons for computers being more of positive thing, ever a negitive thing are as followed; they help us with learning things that before we couldn't, communicate with others, and help us develope hand eye coordination. I can only hope that as I write my conclusion, ""that my opinions were heard and that this letter has helped all see why computers are a great thing, not a bad one."	5	5		10																					
1112	1	Dear local Newspaper, In my opinion I belive that computers have helped our society a lot over the past decade or so. This is because when you on the computer you get better hand-eye coordination. Also you learn how to type and do other things with a computer that you will need to no how to do if you want to get a decinte job that pays well. Also now on the computer you can go on facebook and other website were you can make friend and chat with other people. So its not only helping your social skills and hand-eye coordination but also you are most likly to get a good job if you no how to type and use a computer. First off, having a computer teaches you to have better hand-eye coordination. This is because when you get a computer having better hand-eye coordination will teach you how to type better and more quick. Secondly, having a computer will teach you better social skills. This is because now alot of people go on facebook and you can make friends and chat with your new ones. Also when its a cold and rainy day you can occupy youself by playing different games and also you can check the news and forecast for tommorrows weather. Lastly, when you learn how to type you have a good shot at getting a good job because you no hot to type and work a computer. This is because when you are looking for a job that pays good you will most likly have to me how to type and operate a computer. @CAPS1 in @CAPS1, in my opinion I think computers have helped our society over the years, but other people @MONTH1 think differently. So now lets see what you think.	4	4		8																					
1148	1	Dear @CAPS1, @CAPS2 you probably have seen there is a lot of controversy over wether computers are helpful or harmful. I for one agree computers are helpful because, they help you learn about new things, talk to people around the world, and try new things. For instance have you ever wondered what the capital of @LOCATION6 is? Well with the you could find that answer in the blink of an eye, that's because the internet gives you unparraellel information that no book has. The internet seally lets you see what is happening in or world because there are various news sources, and blogs on the internet, @PERSON1 do you remember the earthquake in @LOCATION4 well I sure do, because I found it out on the internet. You can also find directions to places, sports stats and about different places. Well whats a better way to find out a bout those than talking with people who live there? I don't think anything is, seriously is it better reading about @LOCATION5 or talking to someone in @LOCATION5? Thats the beauty of the internet is it bonds the world together into a tighter realationship, I remember chatting with people from @LOCATION3 while the gold medal game @PERSON3. Sure some people would say that you could meet someone in person from a different country, well how would you meet someone from @LOCATION2 in @LOCATION1, because I never have. People could say go to the place to talk to the person and, with the internet, it's very possible. Have you @PERSON1 wanted to go to @PERSON4? Well with the internet all you need is your credit card and you could be there tomorrow because the internet allows you to try new things. Have you ever wanted to try pingpong, it so you could or does a set offline and have it shipped to you in a couple of days, I always wanted to go to a zoo but, I didn't know of any, so I used the internet and see school for zoos near @LOCATION1, @LOCATION1 and before I could move the results for @PERSON2 zoo were right infront of me. That is why the internet is very helpful. To sum it all up the internet is very helpful to people who use it correctly, but I agree that the internet can be inappropriate. With blackson the not needed sites the internet can do almost anything.	5	4		9																					
1162	1	"Dear Local @CAPS1 Newspaper, @CAPS2 I see why some people think that computers and technology are bad for society, I on the other hand strongly disagree with them. In my eyes technology, especially computers can bring people together and computers are very benificial to @CAPS5. Also computers can save you time and money now. First off computers can bring people together. I had one of my best friends move across the country, all the way to @LOCATION1! and I don't get to see her so I now video chat with her on my laptop. and if I didn't have that opportunity then we probably wouldn't have stayed in touch with each other. That experience was not only with a friend but it happened with a family member as well, my grandmother. Every year for passover the whole family comes to house to celebrate but because she is getting older we video chat so she can see the whole family together. It is wonderful experience. As I said before computers can be benifical to @CAPS5. You might be thinking ""@CAPS3 it can only understand that but I am a student at @ORGANIZATION1 and sometimes I forget to write an assignment down so I get my laptop and go to @ORGANIZATION1 notes. com, if that was have gotten a zero on the homework. See! Computers are very benifical! Have you ever been in a situation where you need something but you just don't have time? Well now many things can be ordered offline. You can get things from food to cloths and toys. Surveys have proven that over @PERCENT1 of average @CAPS4 order off of the computer and save money from gas because they don't have to drive. Overall, I think computers can be handy and helpful to all ages, @CAPS5 with homeworks, family and friends and adults who don't have a lot of time. And I think as years go by more and more people will start to realize that."	4	4		8																					
1167	1	How do you think the world would be without computers? I think it would bring us back a couple of ages. We need computers for communication and to learn things that need to learn. Without computers our country would be nothing. People say you don't get enough exercise and don't enjoy nature enough. Well there are ways to do that too. Communication is one of the greatest things about computers. Teenagers love to @CAPS9 @CAPS10 eachother when there at home because its so fast its like really talkiing to them. @CAPS1-@CAPS2 is another thing people love to use. Bosses of companies use @CAPS1-@CAPS2 to send @CAPS10 to everyone so they're all on the same page. There is also a new video chat were you can talk face to face with someone and see them from the other side of the world if you wanted to. You can also learn all you need to know on computers. They have dictionary sites, history sites, encyclopedia sites, etc. You can find any certain time in history and have a whole site on it. Or a site called wikipedia you can look up a certain thing and get a whole web page dedicated to the info of that object or person. Schools also use sites to help students have their knowledge. They have math sites, english sites, @CAPS3 studies sites, and (a science teacher favorite) @CAPS4 @CAPS5 for everything you need to know about science. They also have lots of websites for help with a new language. There is a recent program out caled @CAPS6 @CAPS7 that is on the computer but teaches you any language as well as any human teacher. Some people still say its not enough. They say you still need exercise, nature, and time with your family. You can still do all that on computers. You can look up certain workouts that you might want to do. You can search good trails to hike on that are near where you live. They have websites (like @CAPS8) were you can @CAPS9 @CAPS10, @CAPS11 pictures, play games, and video chat with your family members who @MONTH1 be living across the world from you. But you canstill do it. Even though I explained a lot of reasons why computers are a great thing to have, there are still a ton more. The teach hand eye coordination and many other things too. You can check sports scores from the night before or check sports score from @NUM1 years ago. You can do all this on the computer and more. This is why computers have a positive effect on people and everyone should have a computer.	5	5		10																					
1180	1	Dear local newspaper, @CAPS1! Get off that computer it is @TIME1. But mom I don�t want to im in the middle of a game. Does that conbersation sound familiar? Of course it does. Every kid likes to play on the computer. However, noticing your kid being on the computer @NUM1 is not a good thing. In this matter experts are definatley @PERCENT1 right because kids and adults are spending too much time on the computer. These people can do other things like excersising more, enjoying nature, and interacting with friends and family. Spending too much time on the computer is not healthy. On the other hand, if someone kicks you of the computer you can always get that six pack you wanted. There are three main things that can get you in shape. First, taking a light run every night on your community track can get your legs from being fatigued every time you walk up the stairs to having your legs be firm and able to run lap after lap just for a warm up. Every years my dad takes me to the track in @DATE1 and times me for @NUM2 and @NUM3 yard dash, the @NUM4 meter, and the mile. Between the months I train all the way up to @DATE2 then my dad does another assment. I do this training because I play baseball. Weight lifting is another way to get in shape. Some basic excersises are bench pressing, squating, and dumbell curles. There are more challenging excersise but I won't go into that. Once you feel like your in shape, take all of that trainign and put it into a sport. Excersising is not the only thing you can do. Enjoying nature is another option. Just go outside if someone kicks you off your computer. Absoarb everything about the nature. From the squirrls to the tress. If you are in the winter enjoy the snow instedid of being inside @NUM1 playing computer games. But, if that doesn't work out for you then hangout with your family. Hanging out with your family can be thing you can do. Gather your family and plan a trip. You can go to a baseball game, park, or movies anything that will get you away from that computer. That is my opinion why I think people should get excersise, enjoy nature, and spend time with their families insted of being on the computer @NUM1.	4	4		8																					
1185	1	"Dear @CAPS1, People like computers, @CAPS2 a known fact. They are very much like a dry, addicting and irrestable. Despite what people believe though computers are very good for our daily lives. You can communicate play @ORGANIZATION1, listen to music watch movies, even learn a language on the computers. So in all ways, the computer is anything but bad. @ORGANIZATION1 are fun. They help us relax. In todays age, @ORGANIZATION1 just don't give people the joy they experienced when younger. Computer @ORGANIZATION1, they are the replacement. Imagine playing baseball with a friend who lives miles away from you, while still being a kid in @LOCATION1, or set in your exercise adventure. Computer @ORGANIZATION1 broke the border giving you a higher level or ""You got mail"". Many people hear that sentence more than once everyday. By many, I mean millions. @CAPS2 a alert saying that someone sent you a email. @CAPS4 are messages. Sent over the @CAPS7, faster than any service. Instead of waiting @NUM1 days for a letter, In a matter of minutes you can have a message sent to your friends. Microsoft @CAPS3 @CAPS4, and other electronic messaging systems are a superior form of communication, these let us speak to the world! Although it sounds silly, @CAPS5 you wanted by you could send a message to anyone with a message box. Lets say you went to watch a certain movie, but you don't own it. With a computer with a dose drive, you can watch any @CAPS6. Better yet, you can download the movies media are available @CAPS7, with you able to watch them with the click of the mouse. Computers are filled to the top with gadgets & accesories that make our life easier. @ORGANIZATION1, movies, @CAPS4 anything you is not likely on a computer. They are the perfect tolls in modern society."	4	4		8																					
1187	1	"Dear Local Newspaper, Have you ever used a computer? More than @PERCENT1 of the population Computers benefit society and have gotten people all over the world smarter and advanced. Computers help people learn things keep in touch with family and friends! They @MONTH1 also tad addicting but people know when to stop. Computers have brought us a long way! Computers are a magnificent tool for new things. The great websites for example search engines, dictionary even @CAPS1 all virtually encourage us to learn about the ""riches"" the tropical @LOCATION1. By computers letting people easily access tools that help us gain knowledge can become more advanced in many of our lives. For example by on the computer, scientist can develop new theories did uncover things! Computers also have websites and programs that can help you cannot will family and friends! ""I have last touch with many of my friends from high school,"" @PERSON1 explains ""the computer through email and facebook, is a great way to stay in touch with them!"" Computers of websites including facebook, and myspace that can help people stay in touch/find family and friends. It has came to my realization to find that many people would live long, lives if they could not internet will friend. But with the help people are lively and happy including with friend! Although computer are good for this they @MONTH1 be addiction. I have people that @MONTH1 be able to have computer addiction. But on the other feel that the if he can make their decisions in what is right. If people want to spend countless hours sitting in front of the glowing technology then be it. Not one person. Computers anyone it is simply unconstituional. Most people including understand that computers are a benefitful and fantistic source of technology. @NUM1 out of @NUM1,000 people in the world are addicted to computers. There from the small we are able that computers are for from addicting. In conclusion, Computers have a positive effect on people. They teach help stay in touch and are not addicting. Therefore they very beneficial to the world, its people and technology."	5	5		10																					
1190	1	Dear local newspaper, Computers are a waste of time! People that say they are helpful are just using that as excuse. Some people say they are good for research and talking to people. Both of these things you can do without a computer. Computers are just a money wasting thing that get in your way of life. People spend hours on computers talking to people. You don't need to do that. You can use a phone instead and call them. After a study they proved that talking on a phone is cheaper then using the computer. In this economy why wouldn't you want to save money while getting the same thing also on a computer you don't really talk to the person you are really just typing word to them. This can be very dangerous. Who know if the person talking to you is really the person you think. Why take the risk when you can just use a phone! Using the computer is like smoking. It is very addicting! People stay on computers for hours every day and don't get exercize. If you just sit there moving your hand you are not really burning calories. This is a huge problem! Obecety is already rising with the number of fast food places and computers are making it worce. And the worst part is parents don't care some children go on the computer for @NUM1 hours a day and there parents don't encorige them to go outside. Children need encorigment to get moviing or they will never start, and they will get bigger. We need to form a group to help stop this or before you no it @PERCENT1 of the @LOCATION1 will be obeise. Another excuse that computer lovers do is they say they are doing research on a country. Even though this @MONTH1 be true there are other way you can do this. Why not ride your bike to the library and get a book on the country. By doing this you will burn calories and get to learn the same stuff you would have on the computer. Also not everything on the internet is true so you might have false information. By getting a book you know it's true. People that love computers will never get away from them over night it @MONTH1 take a month or two but if we act new we can make a change and put a stop to it. Computers are a waste of money. You can live without then very easily, and without them the world would be a better place. People are being lazy and use excuses on why they need a computer. If you are stuck on a computer for @NUM1 hours a day you will never have any family memories. All you will remembor is when you were on the computer, and who wants that.	4	5		9																					
1213	1	In my opinion I agree that it benefits society. The reasons that support my decision are lots of buisnesses use computers to work, fast food resturants use computers, and schools use computers. Computers are all needed just for those reasons. My first reason is buisneses use computers to work. Workers use computers for designing, filing peoples names, and to type papers, and essays. People in the designing industry don't use paper and pencil anymore, because they use designing softwares to work. Instead of filing in a cabinet people and workers use computers to put their patients, clients, and workers. Computers can hold more information and files than cabinets can. People also type papers and essays for work. For example, news reporters have to write a report and type it for their company in order to get it to publish. If workers in buesness were to need to use computers to file, type, and design clothes and games. My second reason is that fast food resrurants or even resturants use computers, instead of using cash registers. For example @ORGANIZATION2 or @ORGANIZATION1 use technology to type in peoples orders, and amount they pay. Back then they used to use cash registers, in order to get money out they need to click a button, but now the have all locked up using computers. Every resturant has at least a touch screen computer in it to use. So resturants need computers to survive the world. My third reason is schools need computers for students and teachers to write reports, file the students name and grades into it. Students in classes write reports for projects or even for class work. Teachers need computers to file the students name, grades, and information, instead of using a cabinet. Teachers also use computers to make homework pages and they need to print stuff off of word. So schools use and need computers for students and teachers use. In conclusion I agree that computers benefit society, because buisnesses need them to work, design, and file, and fast food resturants so they can take peoples orders and to use in schools for students and teachers use. So thats why it benefits the society.	4	4		8																					
1216	1	Dear @CAPS1 @ORGANIZATION1, Computers are an extremely usefull tool in this modern age. They teach hand-eye coordination, give people the ability to easily learn about faraway places and people, and allow people to talk online with other people. Therefore, I believe that computers have a positive effect on people. Hand-eye coordination is a very important skill for young children to master. Without it they will have sloppy handwriting, absolutely no chance at sports, and much more. Computers help teach them because they need their finger to hit the same key that their eye sees. And because they tend to want to type faster, it will help even more because the finger and eye will have to work in mission to type faster. Computers also give people the ability to easily learn about far away places, people, etc. People used to have to spend hours searching for a half decent book on a topic, and then find the specific information they need in the hundreds of pages. Now that information is only a few clicks away. Say you have had problems with your faucet, it keeps drippy but you dont want to pay for a plumber. You could easily step by step instructions on what to do using the computer, the possibilities are endless. Finnaly, Computers can allow people to stay in contact with friends who @MONTH1 live far away. It is more convinient than using a plane because you dont have to have something in your hands the whole time. You can walk away and then came back when you hear that you got a message. It is also very usefull for people such as buisnesmen because they can talk to multiple people at once while still being able to get other work done, @PERSON1, author of buisnes magazine tells us in an iterview that it is nearly imposible to run a succesfull buisnes without a computer. How people could possibly say that computers have a negative influence on society, I dont know. But I hope that you will publish this in the paper and show them that computers are necesary.	5	4		9																					
1227	1	On today's society many new technologys have been released. Such as the @NUM1 player, cell phone, video game counsels such as xbox @NUM2 but probably the most popular and most used is the computer. The ability. and search information in just a couple of clicks. Some people are with technology that they almost get addicted to it and use it every chance they get. Is this good for people is what there doing affecting there health and physical activity. Yes, people these days are affect by the internet greatly. Such websites in once the addiction highly such as facebook, myspace, and youtube. These are probably the is for school. In the @NUM3 years sence facebook. the level increased dramatically and so have the high pressure level! Dr. @DR1 says. This online behavior must stop people are getting addicted and gaining wait from the lock of physical activity. As you can see the online internet can be very use but not something that should be used non stop it can affect you helth and bring other dangers.	4	4		8																					
1277	1	Dear @CAPS1 @CAPS2, I am writing you this letter to inform you that computers do benefit society. Computers benefit society because we can learn about places we want to go. It also benefits society because in a couple years everything will be computers. However, computers benefit society because they @MONTH1 life easier now a days. My opinion is that computers do benefit society. Computers help everyone a lot. First, we can learn about the places we want to go to. We want to learn about the places so we can travel there. However, when we know a lot about that place we might want to but our plane tickets threw the computer site then after you get the plane tickets you can go and discover the places/place. Second, in a couple years everything will be computers. However, @CAPS3 will be threw a computer site (world wide web). We will get our education online. There will be games online. Computers do benefit society. Lastly, computers make life easier. They make life easier because instead of picking up a phone to call your friends or family you can go online to talk, they also make life easier beacuse instead of going to your family or friends house you can go on to aim or what ever chat site you got and chat threw instant messaging. In conclusion, computers do benefit society. First, you can learn about places you want to go to. Second, everything will be threw computers in a couple years. Lastly, computers make life easier.	3	4		7																					
1335	1	Dear Local news paper @CAPS1 name is @PERSON1, I'am part of the middle community. I read or the local newspaper that lots of people use computers and that not everyone agrees that this benefits society. In @CAPS1 opinion this benefits society in many ways because you get to work anywere you want, you could connect with family, and because it gives you the ability to learn about other places and people. You can get to work anywere because now in this days a cellphone, and ipod's come's with internet and with many things that you need to work that you have in a computer. We also have the laptop's that are to take anywere. You also got many programs on a computer to connect with family on others states or city's as in @LOCATION2, @LOCATION3, @CAPS2 @CAPS3 and @LOCATION1. Last, it also gives you the abiity of learning about other places, and people by photos, information, and websites. Like when it says the trategies that had happened in other states like the one that happened in @LOCATION4. This is @CAPS1 opinion why computers are benefit for society. Thanks for reading them and have a nice day.	3	4		7																					
1376	1	Dear @PERSON1, I am writing a letter to discuss the fact that computers have a negitive effect on the average american, here are my reasons people are not spending much time outside, lack of exersize, do not interact with their family as much. Not spending much time can have a big effect on mother nature. Such as they will begin to care less about our wonderful earth and not care to pollute because if they took the time to go outside instead of running the air conditioner they can save the money and go be with their friends. Lack of exersize can be very bad for your health. Sitting down all day on the computer is not exersize its lazyness. When you exersize you feel good about yourself, your adreniline starts going, you can stay fit and you wan't have to worry about being unhealthy if you take yourself away from the computer. When you do not interact with your family and instead of eating dinner together one persons on the computer and the others are waching @CAPS1. You might argue with your family a lot and don't you want to have a healthy relationship. So why don't you encourage your family to sit down at the table and discuss how your day went. I stated my reasons why I think computers have a negative effect on people. I hope that you agree with my reasons so we can find a way to get everyone their computers and get active.	4	4		8																					
1388	1	Computers have a positive effect on peoples lives. They are big helpers. They teach you skills you need in life. The technology abilities help us with tasks every day. Finally they help people to keep in touch and meet knew people. I think that computers have a very positive effect on our lives. Computers teach us many things. First of all just learning how to use the computer is a skill you need in life. At most jobs you have to know how to work a computer. Today computers are essential part of most work enviornment. Hand-eye coordination is another skill the computer teaches you. Computers actually help you with sports in a way. To catch a ball you need hand-eye coordination. The technology the computer gives us helps us alot in life. If you need directions you can look it up on the computer. If you couldn't you would have to call the resturant for directions. Without the computers help we would all have to write all of our papers out. For students it would be a nightmare to have to do reports without a computer. We would have to read so many books to get the information. The world would be a much different place without computers. Sometimes people who we love have to move far away from us. It's hard to keep in touch on the phone when that happens. The computer through keep you in touch. With programs like facebook, twitter, and @ORGANIZATION1, its possible. You can chat with them pictures of how there doing. You could even keep in touch with them from @LOCATION1. Computers almost anything possible. In conclusion computers are great machines. They teach us life long lessons. They help us when we need something or have to do a report. Computers even keep people in touch so their relationships don't fall apart. I don't know about you, but I think computers keep the world up and running.	4	4		8																					
1402	1	Dear Local Newspaper, I think that computers are both a good and a bad thing. Computers allow use to play games, and learn about almost anything. But computers cannot simulate fresh air and exercise. Computers allow people to play a wide variety of games. People can play chess, solatire, and a great deal other games like that. Computers also allow us to play a very wide variaty of online games. I can think of at least three different sites that have online games. Each site having at least @NUM1 different games! Hundreds of thousands of people play online games everyday! What would they do if we didn't have the computer to play those games? We can also search any topic from a computer anywhere. This is a amazing thing to be able to do. Imagine if nobody had a computer how would we research so much of our knowledge? Yes there are but using a computer is so much more faster. Plus you can print thing out on a computer with a book you have to copy important down. But you can highlight the important. How much could ? No matter how much computer do they @MONTH1 be but it is kids getting bigger and bigger all because they long. Computers are amazing and society benefits from them by a lot. But just like everything computers have their downside. So please inform adults and kids about the goodness of computers, but also warn them about the bad things that could happen if you spend to much time on the computer and outside.	4	5		9																					
1476	1	Dear Local Newspaper, I am awair that more people use computers everyday. I think that computers does have a positive effect on adults and their children. Computes help us by giving information about things in othe contries, states, and towns. It also can help children with school homework. Last thing is that it helps you communicate with friends and family members that live to far of a distance where you cant see them. Computers gives information about the latest and most recient things that happen in other towns contries, and states. If you needed to find out something that happened about @NUM1 years ago or more you wouldn'@CAPS1 see it on @CAPS1.V., you would be able to find it on the internet. Without the internet you wouldn'@CAPS1 find the things you was looking for. Another thing that computers is very useful for is helping kids with homework and school work. If your work is typed then your work is neater and more understandable. I can understand why some parents wouldnt want their kids on the computer doing homework. They might start doing something else or get answers for something they can do without the computer. But using the computer with homework and school work will make it where you can make sure your work is correct. Last, computers can help you correct with friends and family members. If you have friends and family that you want to reconnect with the computer can help you find information about where they are located. That @MONTH1 not be good for people who are trying to stalk or abuse someone. But in other cases like be unite with family can be very helpful. This can make families keep in touch and friend close. What are some of your feelings about computers. Some people @MONTH1 dislike them but they have good reasons why. More family time can be but I think you can make time for the computer and other things like family time and exercising. Well my time is up here. Hope you liked what I said here and you'll have a passion for computers.	5	4		9																					
1544	1	I People spend too much time on the computer. A lot of people are on the computer for about the whole day. They should be spending time with family and friends. People never have enough time for activities. Also computer should mostly be used for talking with family and friends, homework,research, games @CAPS1 bored, and work. To begin with, people need to spend more time with family and friends rather than on the computer. For example @CAPS1 your mother or father asked you @CAPS1 you wanted to go out to dinner and you said no, I'm on the computer, that would just mean your obsessed with going on the computer. A lot of families are bing broken apart because people spend too much time on the computer @CAPS1 you have a friend over and they say I am bored and all you are doing is play games on the computer than that is just being rude because your friend is bored. So you need to get off the computer and spend time with your loved ones. Previously I stated how people spend time with loved ones, well people need to spend more time doing activities as well. A lot of humans sit on the computer and eat so over the time they eventually get fat. @CAPS1 you are gaining weight because your on the computer than you need to go do some activite to off that fat. @CAPS1 you are a teen and you are given the idea to play a sport and you it because computer is more important then is some serious obesession with the computer. As a result, the computer should be used wisely. The computer should be used to talk to family and friends, homework, research, work, and @CAPS1 you bored play some games little games on the computer. Those are probably the most important things that should most likely used for the computer. A lot of these things that I have listed are important because @CAPS1 you go on the computer just to be on and watch people talk then what's the point of wasting your time on the computer when you could be doing much more different things on the computer. For example, @CAPS1 you have homework such as vocabulary and you need definitions you can go to www.dictionary.com to find them, or @CAPS1 you just need to define a simple word. In conclusion, people spend too much time on the computer. They need to be spending more time with family and friends. Also people need to be doing more activities in their lives. Lastly, you should use the computer for useful things like homework or even very important research. So, as you can see humans spend too much time on the computer rather than doing much more important things.	5	5		10																					
